x,y,z
1.7324708700180054,-2.3653879165649414,-0.3600020706653595
1.3166284561157227,-1.8062103986740112,-0.5989072918891907
1.3974919319152832,-1.9185490608215332,-0.547980785369873
1.4815237522125244,-2.034658193588257,-0.4892342984676361
1.5957180261611938,-2.193096160888672,-0.4295690655708313
1.7323750257492065,-2.382660150527954,-0.36170825362205505
1.3080506324768066,-1.8076653480529785,-0.5978720188140869
1.393070101737976,-1.926573634147644,-0.5488805770874023
1.4824628829956055,-2.050955057144165,-0.4919055998325348
1.6030892133712769,-2.219470262527466,-0.4336363673210144
1.739150047302246,-2.4096179008483887,-0.3648768663406372
1.3017328977584839,-1.8122202157974243,-0.5978720188140869
1.3954273462295532,-1.9440898895263672,-0.5524798035621643
1.4947515726089478,-2.0832347869873047,-0.49839314818382263
1.5976340770721436,-2.2282636165618896,-0.43426209688186646
1.2998850345611572,-1.8230446577072144,-0.5999425649642944
1.3999407291412354,-1.9648199081420898,-0.5569788217544556
1.4806371927261353,-2.0788447856903076,-0.4961034059524536
1.6058824062347412,-2.2563581466674805,-0.438642293214798
1.300209879875183,-1.8370320796966553,-0.6030483841896057
1.3953243494033813,-1.9728766679763794,-0.5578786134719849
1.4869717359542847,-2.1032373905181885,-0.5006828308105469
1.6093944311141968,-2.278083562850952,-0.4417709708213806
1.2937895059585571,-1.8415595293045044,-0.6030483841896057
1.4018656015396118,-1.9968746900558472,-0.5632774829864502
1.4897708892822266,-2.122878313064575,-0.5041174292564392
1.6059690713882446,-2.290156841278076,-0.4430224299430847
1.2961937189102173,-1.8587414026260376,-0.6071895360946655
1.4037997722625732,-2.0145466327667236,-0.5668767094612122
1.4946950674057007,-2.1457860469818115,-0.5083151459693909
1.6115072965621948,-2.315204620361328,-0.4467768967151642
1.3017919063568115,-1.8807274103164673,-0.6128835082054138
1.3989763259887695,-2.0226399898529053,-0.5677765011787415
1.4883124828338623,-2.1526052951812744,-0.5086967945098877
1.6034159660339355,-2.3208158016204834,-0.4467768967151642
1.2919373512268066,-1.8804833889007568,-0.6113306283950806
1.400730848312378,-2.0403637886047363,-0.5713757276535034
1.4841219186782837,-2.1626436710357666,-0.5098416805267334
1.6075937747955322,-2.3443186283111572,-0.45021843910217285
1.2951606512069702,-1.8993462324142456,-0.6159893274307251
1.400183916091919,-2.054903268814087,-0.5740751028060913
1.493142008781433,-2.192150115966797,-0.5155659317970276
1.6127384901046753,-2.3695123195648193,-0.45397287607192993
1.295019507408142,-1.9134550094604492,-0.6190952062606812
1.399552583694458,-2.0694637298583984,-0.576774537563324
1.4810829162597656,-2.190843105316162,-0.5140394568443298
1.6088802814483643,-2.3816747665405273,-0.45522433519363403
1.2980271577835083,-1.932396650314331,-0.6237539052963257
1.3988369703292847,-2.0840446949005127,-0.5794739723205566
1.4832710027694702,-2.210672378540039,-0.5174739956855774
1.6115572452545166,-2.40368390083313,-0.4583530128002167
1.29877507686615,-1.9481675624847412,-0.6273773908615112
1.393714427947998,-2.092158794403076,-0.5803737640380859
1.4853386878967285,-2.2305431365966797,-0.520908534526825
1.6130059957504272,-2.424095869064331,-0.4611688554286957
1.2994288206100464,-1.963967204093933,-0.6310008764266968
1.3928511142730713,-2.106764316558838,-0.5830731391906738
1.4894505739212036,-2.2537312507629395,-0.5251063704490662
1.6219515800476074,-2.456085681915283,-0.46617478132247925
1.2989273071289062,-1.9781800508499146,-0.6341066956520081
1.39617919921875,-2.1279070377349854,-0.5875722169876099
1.494495153427124,-2.278616428375244,-0.5296857953071594
1.3004517555236816,-1.9956504106521606,-0.6382477879524231
1.3940597772598267,-2.14093279838562,-0.5898216962814331
1.501526117324829,-2.3068552017211914,-0.5350284576416016
1.306418776512146,-2.019416093826294,-0.6444594264030457
1.3933000564575195,-2.1553633213043213,-0.5925211310386658
1.4991958141326904,-2.320066452026367,-0.5369365215301514
1.2962309122085571,-2.019087314605713,-0.6429065465927124
1.3983945846557617,-2.179896831512451,-0.5979199409484863
1.5006258487701416,-2.3401594161987305,-0.5403710603713989
1.3016308546066284,-2.043151378631592,-0.649118185043335
1.3981021642684937,-2.196272134780884,-0.6010692715644836
1.5008798837661743,-2.3586339950561523,-0.5434240102767944
1.2961976528167725,-2.0511741638183594,-0.6501534581184387
1.3997939825057983,-2.2159669399261475,-0.6051183342933655
1.499560832977295,-2.3757405281066895,-0.5460953712463379
1.2982666492462158,-2.0704169273376465,-0.654812216758728
1.4030439853668213,-2.2392477989196777,-0.6100673079490662
1.5110584497451782,-2.4125733375549316,-0.5533460974693298
1.294093132019043,-2.0798566341400146,-0.6563650965690613
1.4003636837005615,-2.252406358718872,-0.6123167872428894
1.5067732334136963,-2.4245033264160156,-0.5548726320266724
1.291899561882019,-2.0925800800323486,-0.6589533090591431
1.3976085186004639,-2.265573501586914,-0.6145663261413574
1.503453016281128,-2.438103437423706,-0.5567806959152222
1.299723744392395,-2.1217873096466064,-0.6667178869247437
1.3917263746261597,-2.2737624645233154,-0.6154661178588867
1.5031306743621826,-2.4567339420318604,-0.5598336458206177
1.289299488067627,-2.121358871459961,-0.6651650071144104
1.393896460533142,-2.2952630519866943,-0.619965136051178
1.4996397495269775,-2.4703571796417236,-0.5617417097091675
1.2878719568252563,-2.135772466659546,-0.6682707667350769
1.3878874778747559,-2.303453207015991,-0.620864987373352
1.5031622648239136,-2.495758056640625,-0.5663211345672607
1.2883434295654297,-2.153517484664917,-0.6724118590354919
1.3898372650146484,-2.3250105381011963,-0.6253640055656433
1.5075327157974243,-2.5228991508483887,-0.571282148361206
1.2867344617843628,-2.167969226837158,-0.675517737865448
1.3960399627685547,-2.3530702590942383,-0.6316626071929932
1.292284369468689,-2.1938633918762207,-0.6822470426559448
1.394736886024475,-2.369684934616089,-0.6348118782043457
1.2949529886245728,-2.2169344425201416,-0.6879410743713379
1.4051265716552734,-2.4065136909484863,-0.6433600783348083
1.2959233522415161,-2.236485004425049,-0.6925997734069824
1.3943438529968262,-2.4082748889923096,-0.642460286617279
1.280407190322876,-2.227595567703247,-0.6884586811065674
1.4043691158294678,-2.445234537124634,-0.6510083675384521
1.2888903617858887,-2.2605817317962646,-0.6972585916519165
1.4025777578353882,-2.461974620819092,-0.6541577577590942
1.287648320198059,-2.2768378257751465,-0.7008820176124573
1.4016449451446533,-2.4804282188415527,-0.6577569246292114
1.2881989479064941,-2.296482563018799,-0.7055407166481018
1.395836353302002,-2.490405559539795,-0.6591066122055054
1.2829924821853638,-2.3060295581817627,-0.7070936560630798
1.4032312631607056,-2.5242183208465576,-0.666754961013794
1.280535340309143,-2.3206427097320557,-0.7101995348930359
1.4019389152526855,-2.542753219604492,-0.6703541874885559
1.2826285362243652,-2.3437397480010986,-0.7158935070037842
1.3958592414855957,-2.5527608394622803,-0.6717038750648499
1.277204155921936,-2.3532965183258057,-0.7174463868141174
1.3869397640228271,-2.5576179027557373,-0.6717038750648499
1.2781373262405396,-2.374751567840576,-0.722622811794281
1.3798495531082153,-2.5658762454986572,-0.6726037263870239
1.282084584236145,-2.4011306762695312,-0.7293520569801331
1.291800856590271,-2.461561679840088,-0.7448812127113342
1.279633641242981,-2.4592010974884033,-0.7428106665611267
1.2829903364181519,-2.485747814178467,-0.7495399713516235
1.2848660945892334,-2.5108482837677,-0.7557516098022461
1.2804639339447021,-2.5239322185516357,-0.7583398222923279
1.2803258895874023,-2.545644998550415,-0.7635161876678467
1.2731562852859497,-2.5535566806793213,-0.7645515203475952
1.265091061592102,-2.5597169399261475,-0.7650691270828247
1.2714463472366333,-2.5953445434570312,-0.7743865847587585
-0.8937969207763672,2.744302988052368,-0.7733513712882996
-0.8800697922706604,2.7345335483551025,-0.769727885723114
-0.8658350706100464,2.722860813140869,-0.765586793422699
-0.8493779301643372,2.703749895095825,-0.7593751549720764
-0.8739354014396667,2.7853260040283203,-0.6739533543586731
-0.8382166028022766,2.7011635303497314,-0.7578222155570984
-0.8630542159080505,2.7846367359161377,-0.6730535626411438
-0.8208576440811157,2.6782138347625732,-0.7505752444267273
-0.8516181707382202,2.7820417881011963,-0.6717038750648499
-0.8087061643600464,2.6718177795410156,-0.7479870915412903
-0.841337263584137,2.783132791519165,-0.6712539792060852
-0.8499543070793152,2.813405752182007,-0.571282148361206
-0.7916293740272522,2.6487114429473877,-0.740740180015564
-0.8310602903366089,2.7841849327087402,-0.6708040833473206
-0.838444173336029,2.810711622238159,-0.5701373219490051
-0.774177074432373,2.6236655712127686,-0.7329755425453186
-0.8224376440048218,2.7908074855804443,-0.6717038750648499
-0.8252992033958435,2.802321672439575,-0.5678476095199585
-0.7585314512252808,2.6040947437286377,-0.726763904094696
-0.8099697828292847,2.7843053340911865,-0.6694543957710266
-0.8122245669364929,2.7938740253448486,-0.5655578970909119
-0.744099497795105,2.5881597995758057,-0.7215875387191772
-0.7975574135780334,2.777750253677368,-0.6672048568725586
-0.8019262552261353,2.7948050498962402,-0.565176248550415
-0.7313687801361084,2.5777323246002197,-0.7179640531539917
-0.781480610370636,2.7580184936523438,-0.661806046962738
-0.786281168460846,2.776808500289917,-0.5609784722328186
-0.7129923105239868,2.546783685684204,-0.7086465954780579
-0.767651379108429,2.7457151412963867,-0.6582068204879761
-0.7744709253311157,2.77197265625,-0.5594519972801208
-0.6984398365020752,2.528773546218872,-0.7029525637626648
-0.7564674019813538,2.740731954574585,-0.6564072370529175
-0.7647895216941833,2.7746593952178955,-0.5594519972801208
-0.7821388244628906,2.8395373821258545,-0.4664876163005829
-0.6854776740074158,2.5143015384674072,-0.6982938051223755
-0.7428010702133179,2.728313446044922,-0.6528080105781555
-0.7524923086166382,2.7658138275146484,-0.5571622848510742
-0.7680795192718506,2.8269999027252197,-0.4639846682548523
-0.6702425479888916,2.494408369064331,-0.6920821070671082
-0.72872394323349,2.7139511108398438,-0.6487588882446289
-0.7403168678283691,2.760967969894409,-0.5556358098983765
-0.753624677658081,2.814531087875366,-0.4614817202091217
-0.6560880541801453,2.476191520690918,-0.6863881349563599
-0.7137879729270935,2.6977643966674805,-0.6442598700523376
-0.7311758995056152,2.7654335498809814,-0.5560173988342285
-0.7402662634849548,2.8037750720977783,-0.45929163694381714
-0.6449985504150391,2.469121217727661,-0.6837999820709229
-0.7004322409629822,2.6851541996002197,-0.6406606435775757
-0.7205270528793335,2.764169692993164,-0.5552542209625244
-0.7284850478172302,2.7986950874328613,-0.45804017782211304
-0.6325224041938782,2.456390857696533,-0.679658830165863
-0.6866867542266846,2.6705970764160156,-0.6366115212440491
-0.7084316611289978,2.757160186767578,-0.5533460974693298
-0.7167468070983887,2.793567419052124,-0.45678868889808655
-0.6206181645393372,2.4454762935638428,-0.6760354042053223
-0.6730371713638306,2.6539700031280518,-0.6321125030517578
-0.6963939666748047,2.7501003742218018,-0.55143803358078
-0.7045722603797913,2.7844388484954834,-0.4549115002155304
-0.6068766713142395,2.425032377243042,-0.6698237061500549
-0.6599888205528259,2.6411783695220947,-0.6285132765769958
-0.6877453327178955,2.7542996406555176,-0.5518196821212769
-0.69293612241745,2.77921462059021,-0.4536600112915039
-0.595633864402771,2.415881633758545,-0.6667178869247437
-0.6437784433364868,2.615082263946533,-0.6217647790908813
-0.6743757128715515,2.741431951522827,-0.5487667322158813
-0.6808751821517944,2.772024393081665,-0.4520956575870514
-0.5849171280860901,2.408560037612915,-0.6641297340393066
-0.6291348338127136,2.594587564468384,-0.6163659691810608
-0.662952184677124,2.7361371517181396,-0.5472401976585388
-0.6674782037734985,2.7590243816375732,-0.4495927095413208
-0.5733612179756165,2.397434711456299,-0.6605061888694763
-0.6146422028541565,2.5740222930908203,-0.6109670996665955
-0.651119589805603,2.728886127471924,-0.545332133769989
-0.6560114622116089,2.7536513805389404,-0.4483412504196167
-0.6858353614807129,2.8832967281341553,-0.36390188336372375
-0.5623317956924438,2.388139247894287,-0.6574004292488098
-0.602979302406311,2.564769744873047,-0.6082677245140076
-0.6384465098381042,2.717764139175415,-0.5426608324050903
-0.6436908841133118,2.744385004043579,-0.44646400213241577
-0.67078697681427,2.864412784576416,-0.3612207770347595
-0.5496317148208618,2.371267557144165,-0.652224063873291
-0.5878710746765137,2.5402791500091553,-0.6019690632820129
-0.6263025999069214,2.7084991931915283,-0.5403710603713989
-0.6332178115844727,2.7427661418914795,-0.4458382725715637
-0.6576637625694275,2.853196144104004,-0.35951459407806396
-0.5374836325645447,2.356220245361328,-0.6475652456283569
-0.573807954788208,2.519514560699463,-0.5965702533721924
-0.6137955188751221,2.6972687244415283,-0.5376997590065002
-0.6227651834487915,2.7411067485809326,-0.44521254301071167
-0.6437474489212036,2.8380515575408936,-0.3573209345340729
-0.5258842706680298,2.3449795246124268,-0.6439418196678162
-0.5607480406761169,2.50248646736145,-0.5920712351799011
-0.6017616987228394,2.6899209022521973,-0.5357916951179504
-0.6101301908493042,2.7318038940429688,-0.44333532452583313
-0.6316756010055542,2.8305938243865967,-0.35610225796699524
-0.5160314440727234,2.339254856109619,-0.6418712139129639
-0.5473814606666565,2.4854934215545654,-0.5875722169876099
-0.5894156098365784,2.6785833835601807,-0.5331203937530518
-0.6001673936843872,2.731987237930298,-0.4430224299430847
-0.618744432926178,2.821255922317505,-0.35463979840278625
-0.5041771531105042,2.3240504264831543,-0.6372125148773193
-0.5349891781806946,2.470247745513916,-0.5835230946540833
-0.5767396092414856,2.665273666381836,-0.5300674438476562
-0.5897923707962036,2.7302043437957764,-0.44239670038223267
-0.6042900085449219,2.802053451538086,-0.3519587218761444
-0.4940461814403534,2.316349506378174,-0.6346243023872375
-0.5227111577987671,2.4549460411071777,-0.5794739723205566
-0.564981997013092,2.6557490825653076,-0.5277776718139648
-0.5790280103683472,2.7264492511749268,-0.4414581060409546
-0.5932694673538208,2.7983200550079346,-0.3512274920940399
-0.4827859699726105,2.302934169769287,-0.6304832100868225
-0.5121707916259766,2.4452219009399414,-0.576774537563324
-0.5516893863677979,2.6384880542755127,-0.5239615440368652
-0.5683683753013611,2.7206199169158936,-0.4402066469192505
-0.5799345374107361,2.780839204788208,-0.34879010915756226
-0.4735865294933319,2.2969541549682617,-0.628412663936615
-0.49852460622787476,2.4221811294555664,-0.5709258317947388
-0.5393771529197693,2.6229960918426514,-0.5205269455909729
-0.5580730438232422,2.718717336654663,-0.43958091735839844
-0.5686306953430176,2.7750673294067383,-0.3478151261806488
-0.596897304058075,2.9182024002075195,-0.2605956792831421
-0.46133238077163696,2.27974009513855,-0.6232362985610962
-0.4885212182998657,2.416266441345215,-0.5691262483596802
-0.5266532301902771,2.6095597743988037,-0.5174739956855774
-0.5457646250724792,2.709125518798828,-0.4377036690711975
-0.5554145574569702,2.759521245956421,-0.3456214964389801
-0.583962082862854,2.9065942764282227,-0.2593754827976227
-0.45186713337898254,2.273756742477417,-0.6211657524108887
-0.4743538796901703,2.391279697418213,-0.5628275871276855
-0.5148686170578003,2.5979018211364746,-0.5148026943206787
-0.537070631980896,2.7148900032043457,-0.43832939863204956
-0.5433745384216309,2.751801013946533,-0.3444027900695801
-0.5686794519424438,2.885258197784424,-0.2572837471961975
-0.4420502483844757,2.267813205718994,-0.6190952062606812
-0.4633968472480774,2.379531145095825,-0.5596782565116882
-0.5019724369049072,2.5824265480041504,-0.5113680958747864
-0.524859607219696,2.705204963684082,-0.4364522099494934
-0.5322538614273071,2.7458856105804443,-0.343427836894989
-0.5574711561203003,2.881356716156006,-0.2567608058452606
-0.43089479207992554,2.250293016433716,-0.6139188408851624
-0.45216065645217896,2.365821599960327,-0.5560790300369263
-0.48972445726394653,2.5647926330566406,-0.5075519680976868
-0.5136663913726807,2.6952879428863525,-0.43457499146461487
-0.5208128094673157,2.737975597381592,-0.342209130525589
-0.5441926717758179,2.8636162281036377,-0.2550176978111267
-0.42161083221435547,2.2441885471343994,-0.6118482351303101
-0.4417441189289093,2.35589337348938,-0.5533795952796936
-0.47534701228141785,2.537541151046753,-0.5018276572227478
-0.5028020739555359,2.689297914505005,-0.43332353234291077
-0.5090668201446533,2.7280688285827637,-0.3407467305660248
-0.5320018529891968,2.8537464141845703,-0.25397181510925293
-0.41027337312698364,2.2266478538513184,-0.6066718697547913
-0.43069982528686523,2.342087745666504,-0.5497803688049316
-0.46364784240722656,2.5237374305725098,-0.4987747371196747
-0.4912746250629425,2.6793782711029053,-0.4314463138580322
-0.4988255500793457,2.725923776626587,-0.34025922417640686
-0.5188131332397461,2.837946891784668,-0.25240302085876465
-0.4000948965549469,2.21475887298584,-0.6030483841896057
-0.42113813757896423,2.3359060287475586,-0.547980785369873
-0.44961488246917725,2.4963581562042236,-0.4930504560470581
-0.47982257604599,2.6694114208221436,-0.4295690655708313
-0.4865037798881531,2.712017297744751,-0.33830931782722473
-0.5067955851554871,2.8279736042022705,-0.25135713815689087
-0.3910137414932251,2.2085330486297607,-0.6009778380393982
-0.4112869203090668,2.3277666568756104,-0.5457313060760498
-0.4381687045097351,2.482445478439331,-0.4899975061416626
-0.46810346841812134,2.65745210647583,-0.4273790121078491
-0.4763460159301758,2.7097887992858887,-0.3378218412399292
-0.4945080280303955,2.8159890174865723,-0.25013697147369385
-0.5161064863204956,2.9450159072875977,-0.15669387578964233
-0.38264229893684387,2.2060773372650146,-0.5999425649642944
-0.4004994034767151,2.3138267993927,-0.5421320796012878
-0.4261561930179596,2.464614152908325,-0.4861813485622406
-0.4561365842819214,2.6434969902038574,-0.42487606406211853
-0.4662110507488251,2.707522392272949,-0.33733436465263367
-0.4823117256164551,2.803953170776367,-0.24891680479049683
-0.5037965774536133,2.934988498687744,-0.15606583654880524
-0.37299874424934387,2.195971965789795,-0.5968366861343384
-0.390465646982193,2.303682565689087,-0.5394326448440552
-0.4136180281639099,2.4428582191467285,-0.4816019535064697
-0.44427281618118286,2.629491090774536,-0.42237308621406555
-0.4547762870788574,2.6973884105682373,-0.33587193489074707
-0.4692114591598511,2.7859725952148438,-0.24717368185520172
-0.49156156182289124,2.9249112606048584,-0.15543779730796814
-0.36311256885528564,2.1839210987091064,-0.5932132601737976
-0.3811466097831726,2.297341823577881,-0.5376330614089966
-0.40219882130622864,2.4268555641174316,-0.4781673550605774
-0.43380287289619446,2.623230218887329,-0.42112162709236145
-0.44535842537879944,2.6989593505859375,-0.33587193489074707
-0.4568919837474823,2.7718663215637207,-0.24577918648719788
-0.4790803790092468,2.912813663482666,-0.15470509231090546
-0.3539365231990814,2.1756412982940674,-0.5906250476837158
-0.370938777923584,2.2851932048797607,-0.5344837307929993
-0.390267938375473,2.4069275856018066,-0.47396957874298096
-0.42243435978889465,2.6110785007476807,-0.4189315736293793
-0.4346697926521301,2.6926586627960205,-0.334896981716156
-0.44626131653785706,2.7675435543060303,-0.24525626003742218
-0.4666896462440491,2.900665044784546,-0.15397240221500397
-0.3442145884037018,2.163508653640747,-0.587001621723175
-0.3602115511894226,2.2691521644592285,-0.5304346084594727
-0.3797120451927185,2.3947017192840576,-0.4712982177734375
-0.4105411171913147,2.5949769020080566,-0.41611573100090027
-0.42402926087379456,2.68631649017334,-0.33392205834388733
-0.43504583835601807,2.759244203567505,-0.24438470602035522
-0.45500892400741577,2.892411708831787,-0.15344904363155365
-0.33547234535217285,2.1570613384246826,-0.5849310159683228
-0.3504951596260071,2.2588417530059814,-0.5277352333068848
-0.36954590678215027,2.3843722343444824,-0.46900853514671326
-0.3981592655181885,2.574920177459717,-0.4126741588115692
-0.4125315546989441,2.674046754837036,-0.3322158455848694
-0.42450323700904846,2.754838228225708,-0.24386176466941833
-0.44308945536613464,2.8821375370025635,-0.15282100439071655
-0.3262009620666504,2.146759510040283,-0.5818252563476562
-0.34085512161254883,2.248491048812866,-0.5250357985496521
-0.3600466251373291,2.377882957458496,-0.4674820601940155
-0.38621750473976135,2.556762218475342,-0.4095454514026642
-0.4023067057132721,2.669581890106201,-0.3314846158027649
-0.4122147262096405,2.7385716438293457,-0.24229297041893005
-0.4318390488624573,2.8757665157318115,-0.15240232646465302
-0.31672000885009766,2.1345088481903076,-0.5782017707824707
-0.3321487605571747,2.2438838481903076,-0.5236860513687134
-0.34858494997024536,2.357761859893799,-0.46328428387641907
-0.37527334690093994,2.544415235519409,-0.407355397939682
-0.392407089471817,2.6670422554016113,-0.33099716901779175
-0.4014946222305298,2.7321085929870605,-0.24159571528434753
-0.4200592041015625,2.8653995990753174,-0.15177428722381592
-0.4337502121925354,2.9659953117370605,-0.05232231318950653
-0.3081602156162262,2.12795352935791,-0.5761312246322632
-0.3226418197154999,2.233457565307617,-0.5209866762161255
-0.33866992592811584,2.3473055362701416,-0.46099457144737244
-0.36357465386390686,2.5261571407318115,-0.404226690530777
-0.3819683790206909,2.6605358123779297,-0.3300222158432007
-0.3882782757282257,2.707854747772217,-0.23932965099811554
-0.408925324678421,2.8589396476745605,-0.15135560929775238
-0.42198124527931213,2.9575932025909424,-0.05214779078960419
-0.2991086542606354,2.117539167404175,-0.5730253458023071
-0.3126690089702606,2.219132661819458,-0.5173874497413635
-0.3285597562789917,2.334864616394043,-0.45832324028015137
-0.3517347276210785,2.505892753601074,-0.4007851481437683
-0.37157735228538513,2.65398907661438,-0.32904723286628723
-0.37752482295036316,2.7033400535583496,-0.23880673944950104
-0.39701125025749207,2.8465030193328857,-0.1506228893995285
-0.40945112705230713,2.9432032108306885,-0.05186855047941208
-0.29003000259399414,2.1090519428253174,-0.5704371929168701
-0.303595632314682,2.210557460784912,-0.5151379704475403
-0.31786876916885376,2.3204925060272217,-0.45527029037475586
-0.3396056890487671,2.4856364727020264,-0.39734360575675964
-0.35962772369384766,2.635601282119751,-0.32660984992980957
-0.36835405230522156,2.706615447998047,-0.23898103833198547
-0.3846943974494934,2.83408522605896,-0.14989018440246582
-0.3980996310710907,2.9366884231567383,-0.05172893404960632
-0.2803571820259094,2.0928187370300293,-0.5657784342765808
-0.2944585978984833,2.2039289474487305,-0.5133383274078369
-0.30898720026016235,2.3157498836517334,-0.45412543416023254
-0.3288430869579315,2.4711415767669678,-0.39484065771102905
-0.34839770197868347,2.6250948905944824,-0.32514744997024536
-0.3565484881401062,2.6901090145111084,-0.2374122440814972
-0.3732294738292694,2.823530673980713,-0.14926216006278992
-0.38680005073547363,2.9301300048828125,-0.05158931389451027
-0.27130091190338135,2.0803754329681396,-0.56215500831604
-0.2858906090259552,2.1952309608459473,-0.5110888481140137
-0.29887837171554565,2.301239013671875,-0.45107248425483704
-0.31886860728263855,2.458505630493164,-0.3926505744457245
-0.33816203474998474,2.6144235134124756,-0.3236849904060364
-0.34562602639198303,2.679481029510498,-0.2363663762807846
-0.36080148816108704,2.8009819984436035,-0.14800609648227692
-0.37580451369285583,2.9255120754241943,-0.051484595984220505
-0.26318472623825073,2.071681261062622,-0.5595667958259583
-0.27700090408325195,2.186549425125122,-0.5088393092155457
-0.29001399874687195,2.2924787998199463,-0.44916439056396484
-0.30805906653404236,2.441964864730835,-0.3898347318172455
-0.3282912075519562,2.6096792221069336,-0.3229537904262543
-0.33624255657196045,2.6766586303710938,-0.23601774871349335
-0.3507743775844574,2.8002426624298096,-0.14790143072605133
-0.36385586857795715,2.9129161834716797,-0.05124026536941528
-0.2552407383918762,2.066835641860962,-0.558013916015625
-0.26793819665908813,2.1758980751037598,-0.506139874458313
-0.2810520827770233,2.2856829166412354,-0.4476379454135895
-0.2968892753124237,2.421457529067993,-0.38639315962791443
-0.31749284267425537,2.5970165729522705,-0.3212476074695587
-0.32641366124153137,2.673860788345337,-0.23566913604736328
-0.3393075466156006,2.787571668624878,-0.14716872572898865
-0.35199978947639465,2.9002726078033447,-0.05099593102931976
-0.24618341028690338,2.0523691177368164,-0.5538727641105652
-0.259646475315094,2.1710152626037598,-0.5047902464866638
-0.2716744542121887,2.274953603744507,-0.44534823298454285
-0.28563177585601807,2.3989412784576416,-0.38263875246047974
-0.3070233166217804,2.5862812995910645,-0.3197851777076721
-0.3159060776233673,2.6650912761688232,-0.23479758203029633
-0.32770171761512756,2.772871494293213,-0.14633135497570038
-0.34046900272369385,2.8895678520202637,-0.05078650265932083
-0.23745454847812653,2.0397837162017822,-0.5502493381500244
-0.2511673867702484,2.164165496826172,-0.5029906034469604
-0.26237624883651733,2.2641868591308594,-0.44305849075317383
-0.276348739862442,2.3920745849609375,-0.38138729333877563
-0.29640305042266846,2.573532819747925,-0.31807902455329895
-0.30660054087638855,2.666177749633789,-0.23479758203029633
-0.31619998812675476,2.758124351501465,-0.1454939842224121
-0.3294728100299835,2.882791519165039,-0.050646886229515076
-0.22989904880523682,2.0367610454559326,-0.5492140650749207
-0.3356923460960388,2.978687286376953,0.05232231318950653
-0.242087721824646,2.1514732837677,-0.49984127283096313
-0.2531554698944092,2.253383159637451,-0.4407688081264496
-0.2662399709224701,2.377319574356079,-0.37888431549072266
-0.2854350507259369,2.556796073913574,-0.31588536500930786
-0.29486602544784546,2.6454501152038574,-0.2328801453113556
-0.3048052489757538,2.743330955505371,-0.14465659856796265
-0.3185266852378845,2.87597393989563,-0.05050726234912872
-0.22236944735050201,2.03371000289917,-0.5481787323951721
-0.3244253695011139,2.9718892574310303,0.052182696759700775
-0.23373106122016907,2.1445560455322266,-0.49804162979125977
-0.243376225233078,2.236687660217285,-0.43733423948287964
-0.25517037510871887,2.3527042865753174,-0.37481701374053955
-0.2750154733657837,2.543962001800537,-0.3141791820526123
-0.2862705588340759,2.6524059772491455,-0.23340308666229248
-0.29480069875717163,2.7404065132141113,-0.14444725215435028
-0.3082717955112457,2.8750803470611572,-0.050472360104322433
-0.2130325585603714,2.0133416652679443,-0.5424847602844238
-0.3129984438419342,2.9630608558654785,0.05200817435979843
-0.2248135507106781,2.1317930221557617,-0.49489232897758484
